video_id;Comment;Type
elisa9;ma non puoi compratelo uno come piace alla famiglia del tuo ragazzo;none
elisa9;che bella ??;none
elisa9;anche carina;none
elisa9;??;none
elisa9;oh;none
elisa9;sei fantastica e lo adoro il tuo corsivo ahah;none
elisa9;sno l’unica con un costume normale?;none
elisa9;e si;none
elisa9;il primo;none
elisa9;L’ultimo forse va bene;none
elisa9;Ciaoo prima a commentare;none
elisa9;????????;none
elisa9;Hahah;none
elisa9;ma quello verde come si indossa???;none
elisa9;hahahaha;none
elisa9;comprane un'altro??;none
elisa9;Mettilo al contrario;none
elisa9;ciaoe amioe;none
elisa9;@mode is clothing;none
elisa9;Noooo Eli ma il secondo??????;none
elisa9;E poi ci sono io con i costumi interi;none
elisa9;æmìœ cœm? stæí;none
elisa9;i suoi genitori che vedono il video;none
elisa9;metti l’ultimo secondo me è il più adatto;none
elisa9;il secondo è belissimo;none
elisa9;COME FAI;none
elisa9;non ho capito come si mette il secondo??;none
elisa9;del tuo ex ragazzo;denigration
elisa9;quale ragazzo? ( si sono lasciati);denigration
elisa9;Prendi un altro;none
elisa9;sempre se lo hai;denigration
elisa9;è ora di fare shopping mi sa;none
elisa9;figo il secondo;none
elisa9;sei la sorella di Sara Esposito!??;none
elisa9;quello nero con gli anelli;none
elisa9;Il rosso o il nero;none
elisa9;chi spiega?;none
khabi1;questa fra non l ho capita;none
khabi1;non ho capito niente !!!!;none
khabi1;q paso no entiendo ??;none
khabi1;Compelling content - love it!;none
khabi1;hols senor;none
khabi1;Hii ??;none
khabi1;ANTES DEL MINUTO.. ESTO ES PARA VOSOTROS AFICION SIUUUUUUUUU;none
khabi1;super khaby??;none
khabi1;Create something amazing!;none
khabi1;Manoooooo;none
khabi1;hiiiiiii;none
khabi1;first;none
khabi1;????????? ??? 30 ??????;none
khabi1;early ??;none
khabi1;@or very lovely?)) @Alison;none
khabi1;early;none
khabi1;This is absolutely adorable! ??;none
khabi1;My From Bangladesh Khaby lem lov you bro ?????????????????;none
khabi1;sebelum ratusan??;none
khabi1;?? ????;none
khabi1;Bobbi?;none
khabi1;can i get a hey;none
khabi1;?????? elle n arrive pas peindre au bout du mur mais l ombre de la rampe en bois ahahah;none
khabi1;??? ???????? ????????? ???? ???? ??? ?? ?????;none
khabi1;avant que ça perce ??!;none
khabi1;Another level of painting ??;none
khabi1;love this work;none
khabi1;Am early waaah;none
khabi1;super khaby;none
khabi1;wow ????;none
khabi1;That’s one stubborn shadow ??;none
khabi1;A todos nos ha pasado.??;none
khabi1;??????;none
khabi1;???????????? ?? ? ????;none
khabi1;she tried.. she really tried;none
khabi1;Prima dei miglioni;none
khabi1;ohhh ??;none
khabi1;That’s one stubborn shadow ????;none
khabi1;1416 like écrit les like suivi ??;none
khabi1;???????????;none
khabi1;1+1=?;none
khabi1;?? Awesome ??;none
khabi1;Hiiii bro??????????;none
khabi1;Etiopian king of king khaby.lame;none
khabi1;Aber sie ist hübsch??;none
khabi1;Can't get enough of this! ??;none
khabi1;Yo no me río porque me hubiera pasado lo mismo ??;none
khabi1;"Khaby was like;??????";none
khabi1;? ??? ?????????? ????? ????? ??????? ?????????;none
khabi1;????? ???????? ?????? ??? ??? ??????;none
khabi1;54 ??? ?????;none
khabi1;?????? ???? ?? ????? ????? ????????? ??? ???;none
khabi1;????????? ??? 10 ??????;none
khabi1;??? ??? ????????;none
khabi1;551;none
khabi1;???????;none
khabi1;She tryin to paint over the shadow from the post? ??;none
khabi1;?ch habe gar nicht verstanden;none
khabi1;"dari vt ini bisa saya simpulkan bahwa:""tembok aja ada yang chat,masa kamu ngga""rhii_bert98??";none
khabi1;Yo khaby reply if you love family;none
khabi1;it took me a minute to figure out why she kept trying. Didn't even think she was seeing her shadow ??;none
khabi1;Ja kiedys tak retuszowa?em kropk? na zdj?ciu, cho? by?a na ekranie monitora... ??;none
khabi1;It took me so long to realise she was trying to paint her shadow;none
khabi1;3? ????? ? 54? ????? ? ?????;none
khabi1;????????????? ???????, ????????????;none
khabi1;Who else didn’t get the joke;none
khabi1;??? ? ?????;none
khabi1;Like ka badly??;none
khabi1;???? ??????;none
khabi1;Like Where is that gray spot coming from ??;none
khabi1;You never have to say anything????;none
khabi1;I had to watch it a second time to get it ??;none
khabi1;imotional damage ????;none
khabi1;Create something amazing!;none
khabi1;hey khaby plz follow me plz plz plz plz follow me khaby lame ??????plz follow me ????????;none
khabi1;you look handsome;none
khabi1;Actually, with the right shade of paint, you could technically paint out that shadow! That would be kinda awesome. lol;none
khabi1;Khaby was like “skill issue”;none
khabi1;legend says she's still at it ??????;none
khabi1;pour ceux qui ne comprennent pas comme moi avant , elle veut peindre l'ombre qui est sur le mur ??????;none
khabi1;Y’a que moi qui ai pas compris??;none
khabi1;entendi nada;none
khabi1;Come fanno in molti a non capirla? ??;none
khabi1;Is it the shadow she thinks is a dark spot she missed on the wall?;none
khabi1;la muchacha pensó que era mancha pero no es la sombra ??????;none
khabi1;Ch?a hi?u l?m ??;none
khabi1;???? ??? ????? ??? ??????? ??? ??? ??? ?? ?????? ?? ???????;none
khabi1;a mi me pasa pero creo que es humedad ??;none
khabi1;ma come fate a non capirla ????;none
khabi1;Who else didn't get the joke ?? ?;none
khabi1;??;none
khabi1;????????????;none
khabi1;?? ? ???? ???? fortnite;none
khabi1;???????: ??? ???????? ????????? ???? ????;none
khabi1;??????? ?? ?????? ,? ????? ??? ?????? ??;none
khabi1;?? ?????? ??? ??????????, ??? ??? ???? ????????? ???????? ??;none
khabi1;??????????;none
khabi1;????????????;none
khabi1;?? ??? ?????? ??????? ??? ? ??????;none
khabi1;????: Khabane lame ? 14 ??? ???? ??????? ??????;none
khabi10;hello ??;none
khabi10;primeto;none
khabi10;49 ?????? ???????;none
khabi10;47 secs ago;none
khabi10;54 sec ago????;none
khabi10;73 vue d'habitude quand je vois c'est vidéo il ont déjà 1 millions de vu;none
khabi10;prima di 10 like????;none
khabi10;?????? ??????;none
khabi10;Wocky sush??????;none
khabi10;First;none
khabi10;comentário BR mais curtido será esse. ??;none
khabi10;înainte de milion????;none
khabi10;So und nicht anders;none
khabi10;1 ???. ?????;none
khabi10;je prend mon ticket avec que sa perce;none
khabi10;Antes de los 1000;none
khabi10;LMAO????;none
khabi10;Ciao;none
khabi10;Antes del millón ??;none
khabi10;ez??????;none
khabi10;Torno quando ha 3 M di like;none
khabi10;FREE PALESTINE ???? #freepalestine;none
khabi10;có ai là ng??i Vi?t Nam ? ?ây không??;none
khabi10;Tüm saçmal?klara kar?? tek ba??na sava?an koca yürekli adam;none
khabi10;?? ??????? ????? ??? ????? ???????????? ??;none
khabi10;?? tui không kích th?ng ??y;none
khabi10;?????? ??? ???? 2 ?????????;none
khabi10;????????????????????????????????????????????;none
khabi10;Spaccato?????????????????? buona fortuna per i tuoi prossimi videoooooo??????????????????????;none
khabi10;Lol????;none
khabi10;tickets before it has millions of likes ????????????????;none
khabi10;estive aqui antes dos 1 milhões??;none
khabi10;DE QUE PAÍS VEN ANTES DEL MILLÓN????;none
khabi10;I am not first????;none
khabi10;ma la pistola dei nerf?;none
khabi10;Là avant les 1 millions choquée;none
khabi10;antes de que tenga 200M de likes ??;none
khabi10;entiendes el español???;none
khabi10;??? ??? ?? 3 ?;none
khabi10;????? ????? ??????? ????? ?????? ????? ??? ????? ??????;none
khabi10;Hace 2 minutosss;none
khabi10;??? ??? ?? 1 ?????????;none
khabi10;Sheeeee;none
khabi10;????;none
khabi10;learn from school:?learn from khabane:?;none
khabi10;here comes the learn from him comment;none
khabi10;I thought u take of your clothes:);none
khabi10;?? ?? ?????????;none
khabi10;?????????: ????? 4753 ?????;none
khabi10;????????????????????????????? 555 ????????;none
khabi10;??? ???? ????? ????????? ????????;none
khabi10;O silencio fala mais qué mil palavras;none
khabi10;a blusa que o homem cortou é do mrbeast;none
khabi10;So smart;none
khabi10;à carrément a quel moment tu coince ton t-shirt dans la voiture ????????;none
khabi10;che ricordi;none
khabi10;Why would someone have scissors on a car seat ??;none
khabi10;Ay gracias si no me desias no me daba cuenta ????;none
khabi10;Tu es passé au info y a 10min ??;none
khabi10;wow never knew this ??;none
khabi10;khaby- like????charli- ignore??;none
khabi10;Vor den 31M??????????;none
khabi10;favorite shirt;none
khabi10;he cut it;none
khabi10;Lol ????????????????;none
khabi10;30M??;none
khabi10;big fan ??;none
khabi10;Genius;none
khabi10;That was funny though. People act before think ????;none
khabi10;Smartest man ever ????;none
khabi10;YOUR A GOD;none
khabi10;SLAYYYYYYYY;none
khabi10;205700 comment;none
khabi10;probabily the car was not unlocked;none
khabi10;@khaby.lame hes not opening window ??;none
khabi10;OMG??;none
khabi10;inspirational;none
khabi10;why did he leave scissors in his car-;none
khabi10;So u just happen to have a pair of scissors in ur car????;none
khabi10;This guy cut mrbeast shirt;none
khabi10;the tshirt nike×2??????;none
khabi10;Who would have scissors in there car;none
khabi10;haha that's easy??;none
khabi10;30?????;none
khabi10;?????;none
khabi10;Nn mais la vrai question c'est : QUI A DES CISEAUX DANS SA VOITURE;none
khabi10;qui est la en 2022 ?;none
khabi10;I miss posted movment n sound!!!!??;none
khabi10;Thats smart;none
khabi10;Yh why will u ruin a t shirt for no reason ??;none
khabi10;OH WOW REALLY?? LOOKS LIKE IVE BEEN USING LIFE WRONG IN THATS NOT RIGHT??;none
khabi10;?? ???? ?????? ????? ??? ?????;none
khabi10;aku dari masa depan;none
khabi10;y que pasa si no tiene la ventana abierta;none
khabi10;hayyy;none
khabi10;een slimmerik;none
khabi10;GENIOOO KHABY;none
khabi10;la vera domanda è pk ha delle forbici in macchina??;none
khabi10;Könnte doch aber sein das bei dem 1 die türe zu gesperrt war?;none
khabi10;Me;none
khabi10;ay me meo ??;none
khabi10;Tek dü?ündü?üm o makas orada ne yap?yor?;none
khabi10;Hi;none
khabi10;nooo la maglia di mrbeast;none
khabi10;why do you let th window open??;none
khabi10;algum br ?;none
khabi10;support me plz;none
khabi10;2 yrs ago my fav video ????;none
khabi10;COMO VA A A ROMPER LA CAMISETA DE @MrBeast;none
khabi10;@Elfi ?? le bon vieux temps;none
khabi10;very nice , I indie developer try to reach this level with my game too, please visit my profile to see it;none
khabi10;: ?? ?? ???? ??????? ??? ?????? ??;none
khabi10;c'est plus simple;none
khabi10;??super;none
khabi10;hai ragione;none
khabi10;khaby folow me pliss????;none
khabi10;For real????? Is that your car???;none
khabi10;????;none
khabi10;je peux juste ouvrir la porte??????????????????????????;none
khabi10;@04-10-2021 ?????? deze tijden waren kapot goed zelfs;none
khabi10;c'est un génie;none
khabi10;2023.... music....;none
khabi10;Alguien de 2023;none
khabi10;??oi bom dia;none
khabi10;Seatbelt.;none
khabi10;Me;none
khabi10;I’m a nugget;none
khabi10;31 milon likes ??????;none
khabi10;How does that happen;none
khabi10;the guy from fortnite;none
khabi10;@???Alina Puding??? az 1 olyan mint az 5 minutes craft????;none
khabi10;Qui est la en 2023??;none
khabi10;Why does he have scissors in his car;none
khabi10;You only need to open a door????;none
khabi10;Khaby is the one who is smart on tiktok;none
khabi10;guy from fortnite;none
khabi10;Who keeps scissors in their car?;none
khabi10;why would you randomly have a scissors on the front seat ????;none
khabi10;This man is to smart;none
khabi10;??? ?? ?? ?????????!;none
khabi10;I got my fingers stuck in the door once so I had to spin around to reach the handle with the other hand;none
khabi10;I got your Fortnite icon skin. It’s super great. He’s the best Fortnite skin in six years.??;none
khabi10;??? ????????;none
khabi10;2023 anyone?;none
khabi10;Hace mucho no escuchaba ese audio.... Llegué re tarde;none
khabi10;Simplicidade é tudo! seguem meu perfil aí galera BR;none
khabi2;ma non ho capito allora sei italiano?;racism
khabi2;First;none
khabi2;1;none
khabi2;2;none
khabi2;primo;none
khabi2;fourth;none
khabi2;Opaa;none
khabi2;????;none
khabi2;??? ??;none
khabi2;Woow;none
khabi2;Nicke????;none
khabi2;Y yo recien empiezo hacer videos;none
khabi2;1 min;none
khabi2;1;none
khabi2;Such a kind hearted person;none
khabi2;16 comment;none
khabi2;Hello m’y friend can you like my comment pls its my dreem;none
khabi2;DOES he respond????;none
khabi2;Nicely XD ??;none
khabi2;3;none
khabi2;Un'esperienza indimenticabile!;none
khabi2;Sheesh;none
khabi2;first;none
khabi2;first one???;none
khabi2;good ??;none
khabi2;Early;none
khabi2;???;none
khabi2;wawo 1000 likes;none
khabi2;Sweetie or not?)) @Cathy;none
khabi2;????????grande;none
khabi2;plzzzzzzz likes mee videos plzzzzzzz;none
khabi2;VIET NAM m?i ??nh;none
khabi2;First;none
khabi2;You are in Fortnite;none
khabi2;??????Love is disappointed;none
khabi2;Ealry;none
khabi2;hello everyone;none
khabi2;Nice ????;none
khabi2;3 mins thinking am first going to the comments finding 50 comments ????;none
khabi2;p;none
khabi2;????? ????;none
khabi2;????? ???? ????? ????? ????;none
khabi2;Early;none
khabi2;First;none
khabi2;nice;none
khabi2;Bravissimi davvero?? ottima scelta fratello????;none
khabi2;qartveli var;none
khabi2;Bisa aeeeee lu banggg ??;none
khabi2;fast;none
khabi2;????? ??? 89;none
khabi2;A must-see movie that will captivate every Disney+ viewer!;none
khabi2;early??;none
khabi2;HALLO FROM INDONESIA;none
khabi2;omg;none
khabi2;????????? ????? 835 ????;none
khabi2;Tu perce plus trop;none
khabi2;???????????????;none
khabi2;primo;none
khabi2;woooowwww????????;none
khabi2;first comment;none
khabi2;Love from Bangladesh??????;none
khabi2;?????? ?????? ??? ??? ?????;none
khabi2;Love Form Bangladesh Bro?????????????;none
khabi2;I 1977?;none
khabi2;nice;none
khabi2;support me ??;none
khabi2;kemahh cip??;none
khabi2;Yo khaby;none
khabi2;Like si llgaste temprano;none
khabi2;I love you ??????;none
khabi2;another level ????;none
khabi2;?? ??? ????? ????? ????????;none
khabi2;???? ?????? ???? ???? ??;none
khabi2;??? ????;none
khabi2;You made my day ??;none
khabi2;?? Wooooow ??;none
khabi2;???? ???? ?????;none
khabi2;??? ??????;none
khabi2;support me ??;none
khabi2;Legend;none
khabi2;legend;none
khabi2;one of a kind ????;none
khabi2;Love from Bangladesh ????;none
khabi2;This is absolutely charming! ??;none
khabi2;please sport me;none
khabi2;big fan sir from Nepal ????;none
khabi2;pertama banh;none
khabi2;hello hello;none
khabi2;I saw this video 3180 like;none
khabi2;Khaby is so chill.??;none
khabi2;you look handsome;none
khabi2;Accidentally early;none
khabi2;very nice ??;none
khabi2;Hello guys ????;none
khabi2;Hi;none
khabi2;really ???????????;none
khabi2;Not bad ??;none
khabi2;il est très simple khaby????????;none
khabi2;?? Coooooool ??;none
khabi2;en 26mn 111k vues????????????????????????;none
khabi2;khabane brother I am from Nepal I am your big fan brother just one video for me plzzz???;none
khabi2;35 minuti fa;none
khabi2;WOW;none
khabi2;Un génie ??????;none
khabi2;16,2k de likes et vous ?;none
khabi2;Khaby il giudice ????, fantastico ????;none
khabi2;????? 99 ????;none
khabi2;wow that's awesome ??;none
khabi2;broo perfavore salutami;none
khabi2;bienvenido a los comentarios(\_/)(•-•)/>?? toma una galletita;none
khabi2;incredibile;none
khabi2;MAIS C EST LE GARS DE FORTNITE !?;none
khabi2;arent u the guy from fortnite;none
khabi2;love from Nigeria;none
khabi2;quando inizia??;none
khabi2;support me????;none
khabi2;?? das ist der typ aus Fortnite;none
khabi2;emangnya udah jadi juri bang?;none
khabi2;Il a vraiment khabylé la scène d une manière laminaire;none
khabi2;il me fait toujours rire ce mec;none
khabi2;it's the guy from fortnits;none
khabi2;@???????????????? @Ila_la_boss i nostri grandi di danzaa????;none
khabi2;????????????;none
khabi2;ej znam go z fortnite chyba;none
khabi2;Toujours présent dans le game @Khabane lame;none
khabi2;Ma nessuno ha riconosciuto Patrizio ? ??????;none
khabi2;I love you Khaby ? ????;none
khabi2;erano troppo bravi per non darglielo;none
khabi2;fone;none
khabi2;mi ajudem ??;none
khabi3;Michael Smolik hats geschafft bei Khaby zu landen;none
khabi3;Khabane lame mini??;none
khabi3;??? ?????? ?????? ????;none
khabi3;?????? ?????? ???????;none
khabi3;?? ????? ???????? ??;none
khabi3;Olum adam sermaye b?rak?r gibi yeni eleman alm??;none
khabi3;????? ???????;none
khabi3;????? ?????;none
khabi3;khabane lame 2.0;none
khabi3;????? ???? 2.0;none
khabi3;????? ???;none
khabi3;???????? ?? ????????? ?????? ?;none
khabi3;kepp kouy sénégalais ???? beusseul j'aime;none
khabi3;khaby lame junior??;none
khabi3;???????? ??????? ? ????? ??????;none
khabi3;Khabane Lame del pasado ??;none
khabi3;anaknya ya bang ??;none
khabi3;?????? ??????? ????;none
khabi3;truy?n nhân c?a khabylame;none
khabi3;?? ????? ??????;none
khabi3;khaby lame était gars bon????;none
khabi3;???????? ???????? ????? ?? ???????;none
khabi3;?????????;none
khabi3;este es el primer video de Khaby lame;none
khabi3;Awww mini Khaby;none
khabi3;Le petit khaby lame trop mignon ??;none
khabi3;Khaby ha un figlio...;none
khabi3;mini kabi?;none
khabi3;sejak kapan Punya anak bang;none
khabi3;Bro is khaby lame jr??;none
khabi3;mañana lo sube khaby lame;none
khabi3;?? ????????????;none
khabi3;buah pohon tidak jatuh dari jauhnya;none
khabi3;???;none
khabi3;???????? ???? ???? ???? ???? ???????;none
khabi3;? ???? ????? ??????? ?? ???? ?????;none
khabi3;??????#42;none
khabi3;????? ???? ? ????? ?;none
khabi3;??? ??? ????????;none
khabi3;? ???? ????? ??????? ?????;none
khabi3;?????? ????????????;none
khabi3;????? ???? ??????;none
khabi3;??? ? ???? ???? ??????? ?? ?????? ??????? ?????;none
khabi3;???????;none
khabi3;???? ????? ????;none
khabi3;?????? ??????;none
khabi3;? ???? ???? ????;racism
khabi3;???? ???????;none
khabi3;2.0?;none
khabi3;???????;none
khabi3;?????? ?????????;none
khabi3;??? ????;none
khabi3;?????????;none
khabi3;??????? ????????????.....;none
khabi3;? ?????? ?????;none
khabi3;?????? Rebirth;none
khabi3;??? ??? ????;none
khabi3;? ????? ????? ?? ??????????? ? ??????? ????...;none
khabi3;? ???? ???? ????(? ??? ????? ?????????);none
khabi3;? ???? ????;none
khabi3;????? ???? ???????;none
khabi3;???? ??????;none
khabi3;? ?????? ????? ? ??, ??? ??? ?????? ?????;none
khabi3;??? ??? ????? ????? ????? ? ???????;none
khabi3;????? ??????????;none
khabi3;????? ???? ? ???????;none
khabi3;?? ??? ?????? ??? ? ????? ???????;none
khabi3;? ???? ??? ??? ???????;none
khabi3;???? ? ??????;none
khabi3;???? ???? ???????;none
khabi3;????????????;none
khabi3;??? ????????? ? ???????? ????? 2 ??????;none
khabi3;??? ??? ??????;none
khabi3;????;none
khabi3;??? ???? ???????, ???? ? ?????? ????????????;none
khabi3;??? ????;none
khabi3;??????? ???????;none
khabi3;???????;none
khabi3;???? ???? ???????;none
khabi3;????????? ??? ????? *?? ?????? ??????????;none
khabi3;? ???? ????? ??????? ?? ?????;none
khabi3;? ???? ??? ????????;none
khabi3;2.0;none
khabi3;??? ??? ?????? ?????#7;none
khabi3;???? ???? - ?????;racism
khabi3;????? ??????;none
khabi3;?????? ????????? ? ????????? ????? ????? ?????? ? ?????;none
khabi3;? ???? ????? ? ????;none
khabi4;Non l’ho capita;none
khabi4;non lo vedo dal 2021;none
khabi4;Na minha fy dps de 2 anos;none
khabi4;prima volta nei per te, per me;none
khabi4;Primera vez en mí para ti;none
khabi4;milenios que no sale en mi para ti;none
khabi4;khaby nei per te?;none
khabi4;Hello????;none
khabi4;Hi;none
khabi4;3 mn, 82 commentaires ????;none
khabi4;Top????;none
khabi4;??? ?? 100 ??????;none
khabi4;like this before the million;none
khabi4;no entendí;none
khabi4;?? 2 ??????? 2??? ??????;none
khabi4;wow;none
khabi4;Only 2000 likes;none
khabi4;here before viral;none
khabi4;???, ? ?????? ?????;racism
khabi4;Vor den Tausend;none
khabi4;no way sotto i 100 like;none
khabi4;i love you;none
khabi4;vor den 1k Likes hier;none
khabi4;I love you man;none
khabi4;I am here weirdly early;none
khabi4;Early;none
khabi4;2? ??????;none
khabi4;Can I get 2 likes;none
khabi4;vor den 13k;none
khabi4;??First;none
khabi4;en la primera uso un cuchillo con filo y en la otra uso nada más la funda de el cuchillo para que se vea bien el producto;none
khabi4;den gibts noch?;denigration
khabi4;?? ?????? ? 2021...;none
khabi4;? ??? ?? 100?;none
khabi4;:i never get likes on this comment section let's see real people ??;none
khabi4;U haven’t been on my fyp for like a year;none
khabi4;Am i the only one without a wallet??;none
khabi4;khaby actually on my fyp;none
khabi4;c'est moi ou il perce plus;none
khabi4;??? ????? ? ??? ????? 2 ???? ??????????;none
khabi4;pierwszy raz u mnie w dc w 2023;none
khabi4;????... ??? ?? ???????;none
khabi4;??? ???? ?????;racism
khabi4;M?t s? ch?ng n??c c?c m?nh ??n t? chi?c áo ??u tiên;none
khabi4;????? ???? ???????;none
khabi4;:khaby erstesmal auf fyp;none
khabi4;First time khabe on my fyp;none
khabi4;there wallet knife had the safety on;none
khabi4;Bruh the knife had a cover on it ????????;none
khabi4;? ???? ???????;racism
khabi4;No entendí ??;none
khabi4;He’s making fun of a joke that’s making fun of turboflex;none
khabi4;This is the first time Khaby is actually on my fyp;none
khabi4;przed milionem;none
khabi4;oddioo prima volta che becco khaby nei per te??;none
khabi4;??? ????? ? ??????? ????????;none
khabi4;???;none
khabi4;oha Khaby hat es Mal auf meine FY geschafft ??;none
khabi4;?????;none
khabi4;?... ?? ?????? ???????? ?? ?????????;none
khabi4;??? ????? ? ??? ?? ?????, ?????;none
khabi4;??? ????? ?? ????????;none
khabi4;? ??? ????? ????????;none
khabi4;?????? ? ???? ?????;racism
khabi4;En la segunda billetera o cartera intenta cortarla sin cuchillo osea con el cuero protector.;none
khabi4;ON WYDAL ODGLOS;none
khabi4;no way first time seeing khaby lame on my fyp?? ??;none
khabi4;FINALLY FIRST TIME KHABANE LAME ON MU FYP;none
khabi4;Finalmente vc apareceu na minha fy ????;none
khabi4;??? ???? ? ??? ????,? ???? ?????? ? ????? ??????? ??????????? ???????????,?????? ??? ??????? ??;none
khabi4;wreszcie mam go w Dc;none
khabi4;je rêve ou je vien d'apprendre qu'il a plus d'abonnés que Charlie damelio??????;none
khabi4;Eif khaby auf fy;none
khabi4;Il date je l'avais oublié lui;none
khabi4;première fois que je l'ai dans mes pr toi;none
khabi4;para los que no entienden, esta haciendo lo mismo que en el video del principio,haciendo como si su mercancia fuera mejor (no se si se entiende);none
khabi4;?? ???? 2.2M?? ??????;none
khabi4;ya entendí xd;none
khabi4;zapomnia?am o nim;none
khabi4;??????? ?? 2 ???? ???????;none
khabi4;? kìa!! m?c m?t luôn ????;none
khabi4;?? ? ?? ????? ??? ????? ?????? ??? ????? ?? ??????;none
khabi4;Qui n’a rien compris;none
khabi4;???? ??? ?? ?????;none
khabi4;waduh??;none
khabi4;contexto:el la cartera normal le corta con filo, y el la que es mejor la corta con el protector de cuchillo, no se si me entendi pero espero les ayude;none
khabi4;a pesar de no ser tan claro, yo si entendí;none
khabi4;S? cân b?ng hoàn h?o;none
khabi4;158.7m follow vãi th?t;none
khabi4;? ??? ??????? ????????? ??????????;none
khabi4;S? cân b?ng ??;none
khabi4;Masi sepi bang;none
khabi4;KHABY? ESTAS VIVOOOOOO;none
khabi4;?????? ??? ??? ?????;none
khabi4;la primera vez 1ue me apareces en para ti xd;none
khabi4;??????? ?????? ???? ????????;racism
khabi4;Lâu không g?p anh trai này suýt quên ??;none
khabi4;Al fin me apareciste en mi Para Ti.;none
khabi4;dicen que es el mas popular,que te aparecen 3 videos seguidos pero recien me aparece ??;none
khabi4;??? ??? ?????;none
khabi4;to w?a?nie ten kom;none
khabi4;akhirnya ada suaranya;none
khabi4;so eu que pensei que era aqueles vídeos de e bolo ou nao;none
khabi4;?????? ?? ???????, ??? ?????? ??????? ?? ?????? ?????, ? ?????? ???????;none
khabi4;@?? powiedzia?am ze cake;none
khabi4;por fin me apareció en para ti;none
khabi4;il a coupé avec le porte feuille ou je rêve;none
khabi4;T?t h?ng ??p á??;none
khabi4;yo me acordaba que tenía1b de seguidores y ahora solo tiene 160.0M;none
khabi4;ten filmik z portfelem to satyra tych okularów niezniszczalnych wiec jaki on ma problem XDDD;none
khabi4;Depois de horas... Enfim ainda não entendi ??;none
khabi4;? ???? ????? ???? ??? ??????? ???? ????...;racism
khabi4;??? 4 ????;none
khabi4;Zapomnilam o nim;none
khabi4;ach ja denn gibst ja auch noch;none
khabi4;?????? ???????? ?????? ?? ????????? ?????;none
khabi4;? ?? ???? ????????? ?? ???? ???? ? ?? ??????;racism
khabi4;???? ?????? ?????, ????? ?????????;racism
khabi4;un milagro !! me apareció en para ti;none
khabi4;??? ????? ?? ????;none
khabi4;Vor allem ham die das zweite mit Hülle angeschnitten ??;none
khabi4;vì c?a t nó c? c?ng thu?c d?ng moi t? bãi rác r, nh?ng t ko v?t vì ?ó là quà m? mua cho t;none
khabi4;like si lloraste;none
khabi4;"mksudnya itudompet kulit kalo kena air ga terlalu basah isi dompetnyanah kalo dompet yg kedua itu modelnya bolong"" gitu jdi klo kena air psti basahh";racism
khabi4;yo ni cartera tengo;none
khabi4;????;none
khabi4;pasó mucho tiempo que no me apareces en mi tik tok;none
khabi4;????? ?????;none
khabi4;?????;none
khabi4;#4;none
khabi4;????? ???????;none
khabi4;?????;none
khabi4;?? ? ???? ? ?????;none
khabi4;5 ??? ????? 2 ???;none
khabi4;?? ???? 5 ??? ??????;none
khabi4;??? ??????? ????? ????? ?? ????;none
khabi4;????;none
khabi4;???????????????????????;none
khabi4;??? ????????? ??????;none
khabi4;??? ?????? ????? ?????????? ??, ??? ?? ??? ????? ???? ????? 5 ???;none
khabi4;????????? ????? ???? ???? ??????;racism
khabi4;? ??????? ??;none
khabi4;??? ???;none
khabi4;??????;none
khabi4;??? ????????? ????? ?? ?????????, ?????? ??? ???????? ?????, ??????? ??? ??? ?????????;none
khabi4;? ??? ????? ????? ???...;none
khabi4;?????? ?? ??????? ??? ? ???? ??????? ????? ,,nikle,,??;none
khabi5;here before goes viral;none
khabi5;Never been this early b4;none
khabi5;i love you;none
khabi5;WINNER ????????;none
khabi5;first;none
khabi5;7th cmnt;none
khabi5;I’m the first who wrote;none
khabi5;?????? nice;none
khabi5;Wow????;none
khabi5;amazing;none
khabi5;hello ??????;none
khabi5;First ??????????;none
khabi5;She lovely?) @Hayley;none
khabi5;Following me yar;none
khabi5;Oh no????????;none
khabi5;Hehehehe ??????????;none
khabi5;hello guys;none
khabi5;3 mints 600 likes ??;none
khabi5;TOP??????;none
khabi5;you are great as always;none
khabi5;Just 1000 likes is all I ask for;none
khabi5;EARLYYY;none
khabi5;yoo my bro;none
khabi5;hey guys plz follow me plzzz plzzz ??;none
khabi5;do you reply ??;none
khabi5;sir big fan?? i am pakistani;none
khabi5;trying something different????????;none
khabi5;He really said ‘let’s move on’????;none
khabi5;?????? great;none
khabi5;Hi @khaby.lame I love your video;none
khabi5;early??;none
khabi5;support me;none
khabi5;love form Bangladesh ????;none
khabi5;?? plz follow me;none
khabi5;Lots of love from Nepal ????????;none
khabi5;congrats ??;none
khabi5;before is after????;none
khabi5;???? fantastic ??;none
khabi5;???? like me;none
khabi5;Hi;none
khabi5;213th comment ????;none
khabi5;pass out asap ??;none
khabi5;hlo sir;none
khabi5;Nothing happened ??;none
khabi5;Hello;none
khabi5;Why always me???;none
khabi5;wow??;none
khabi5;Marvelous ??;none
khabi5;Penalty for Argentina;none
khabi5;Brother Big Fan..????;none
khabi5;bro sport me;none
khabi5;first;none
khabi5;pls follow me ??;none
khabi5;I want a coach like that at school????;none
khabi5;khabane lane reply please respect please??;none
khabi5;- Funny.......... ??????????;none
khabi5;TRILLIONS OF TIKTOKERS BUT KHABY LAME IS BEST ??????????;none
khabi5;Khaby post;none
khabi5;notice pls;none
khabi5;hi from somalia ????;none
